,l2_noise,l2_restore,ssim_noise,ssim_restore,csim_noise,csim_restore
A.png,0.004939343902828495,0.002634916177001735,0.02969062088988461,0.8420061435281422,0.6345745647559932,0.9324632756393374
forest.png,0.008973497193532463,0.008236976252107188,0.15841396548264905,0.6033262304892,0.6331401045757598,0.9099585893209017
mona_lisa.png,0.008366058878040261,0.005889508102998051,0.14246765058239766,0.7366716953332485,0.6277092730517254,0.9252449372464169
potala_palace.png,0.013765668775529153,0.013442695357794257,0.17872487067424447,0.5654179332348732,0.6280833114779971,0.9245500147622814
the_school_of_athens.png,0.008557454073687593,0.009645654425348975,0.12135167611949893,0.4583286337264385,0.6335390244325755,0.8572988968947677
xihu.png,0.0085529425347705,0.0033117728645202767,0.09397855567163471,0.940919694885714,0.6533790470632802,0.9450993738613247
