,l2_noise,l2_restore,ssim_noise,ssim_restore,csim_noise,csim_restore
A.png,0.004939343902828495,0.0027583889034561502,0.02969062088988461,0.826306138474796,0.6345745647559932,0.9299024307414672
forest.png,0.008973497193532463,0.008295362142439984,0.15841396548264905,0.602758464097139,0.6331401045757598,0.9094690394275939
mona_lisa.png,0.008366058878040261,0.0059325269259839575,0.14246765058239766,0.734263647938722,0.6277092730517254,0.9264097832028548
potala_palace.png,0.013765668775529153,0.013849331445661726,0.17872487067424447,0.5493133746272097,0.6280833114779971,0.9140022369830016
the_school_of_athens.png,0.008557454073687593,0.009986192925750356,0.12135167611949893,0.4395627892967037,0.6335390244325755,0.8434309650049976
xihu.png,0.0085529425347705,0.003900082353119112,0.09397855567163471,0.9195610543843457,0.6533790470632802,0.9329947960694567
