,l2_noise,l2_restore,ssim_noise,ssim_restore,csim_noise,csim_restore
A.png,0.004939343902828495,0.006010712335867813,0.02969062088988461,0.11617755438152562,0.6345745647559932,0.8822918403320357
forest.png,0.008973497193532463,0.011700912961018169,0.15841396548264905,0.09850290116681225,0.6331401045757598,0.8876472467281677
mona_lisa.png,0.008366058878040261,0.010649922242971796,0.14246765058239766,0.10853492678416189,0.6277092730517254,0.8171289314428638
potala_palace.png,0.013765668775529153,0.01750439483750118,0.17872487067424447,0.14526526164912598,0.6280833114779971,0.8644651130332428
the_school_of_athens.png,0.008557454073687593,0.011044096964539696,0.12135167611949893,0.12206278213617579,0.6335390244325755,0.8505831546606244
xihu.png,0.0085529425347705,0.012004661999499287,0.09397855567163471,0.15211856479478597,0.6533790470632802,0.7952633483400424
