,l2_noise,l2_restore,ssim_noise,ssim_restore,csim_noise,csim_restore
A.png,0.004939343902828495,0.006216869389400366,0.02969062088988461,0.20619661112460586,0.6345745647559932,0.8605368106226423
forest.png,0.008973497193532463,0.01137184465181183,0.15841396548264905,0.1720257266379477,0.6331401045757598,0.849239582289389
mona_lisa.png,0.008366058878040261,0.010802688140860073,0.14246765058239766,0.2094654547375717,0.6277092730517254,0.8804336908711241
potala_palace.png,0.013765668775529153,0.018244138069691527,0.17872487067424447,0.17794512995637105,0.6280833114779971,0.882294144607426
the_school_of_athens.png,0.008557454073687593,0.011029968890211485,0.12135167611949893,0.18269551824634367,0.6335390244325755,0.8467085882198597
xihu.png,0.0085529425347705,0.012079630099831923,0.09397855567163471,0.2880745779322284,0.6533790470632802,0.8254043277921064
